Client IP Address,Name,Lease Expiration,Type,Unique ID,Description
192.168.65.20,331567845173861.,11.06.2020 17:27:52,DHCP,080006908556,
192.168.65.21,NKMZ-3671.nkmz.donetsk.ua,12.06.2020 9:29:14,DHCP,000ea62a6eee,
192.168.65.22,mh8-1513.,12.06.2020 6:59:43,DHCP,00155813887c,
192.168.65.23,mh8-4223-a.nkmz.donetsk.ua,Reservation (active),DHCP,0013d4437909,
192.168.65.24,mh8-4178.nkmz.donetsk.ua,12.06.2020 12:03:51,DHCP,0030843a3f1c,
192.168.65.25,mh8-6436.nkmz.donetsk.ua,12.06.2020 11:42:49,DHCP,e0d55e05f3f0,
192.168.65.26,Mh8-4537.nkmz.donetsk.ua,05.06.2020 6:19:05,DHCP,00155848e0e9,
192.168.65.27,mh8-4539.nkmz.donetsk.ua,12.06.2020 6:50:24,DHCP,00155848e0f0,
192.168.65.28,mh8-5200.nkmz.donetsk.ua,12.06.2020 6:57:55,DHCP,1c6f65c12270,
192.168.65.29,mh8-4181.nkmz.donetsk.ua,12.06.2020 7:50:18,DHCP,00112fe567c4,
192.168.65.30,Mh8-3250.nkmz.donetsk.ua,12.06.2020 6:52:18,DHCP,000c6e06f753,
192.168.65.31,mh8-2258.nkmz.donetsk.ua,12.06.2020 6:15:43,DHCP,6cfdb9026534,
192.168.65.32,mh8-1205.nkmz.donetsk.ua,12.06.2020 6:56:29,DHCP,00e018636304,
192.168.65.33,scoi-3533.nkmz.donetsk.ua,11.06.2020 6:56:38,DHCP,000c6edd0771,
192.168.65.34,mh8_3248.nkmz.donetsk.ua,11.06.2020 8:23:42,DHCP,00016c375143,
192.168.65.35,mh8-6090.nkmz.donetsk.ua,12.06.2020 6:00:38,DHCP,000c6e06fc49,
192.168.65.36,,10.06.2020 14:39:29,DHCP,4419b66df292,
192.168.65.37,csoi1-1908.nkmz.donetsk.ua,12.06.2020 7:31:18,DHCP,00c026a1607f,
192.168.65.38,mh8-5638.nkmz.donetsk.ua,12.06.2020 6:37:58,DHCP,00e04c1909e5,
192.168.65.39,mh8-2261.nkmz.donetsk.ua,12.06.2020 7:38:18,DHCP,00e01826fee2,
192.168.65.40,станок11187,Reservation (inactive),None,212121,
192.168.65.41,станок11188,Reservation (inactive),None,424231,
192.168.65.42,станок18590,Reservation (inactive),None,041227,
192.168.65.43,станок17315,Reservation (inactive),None,4521,
192.168.65.44,станок17316,Reservation (inactive),None,7678,
192.168.65.45,станок13598,Reservation (inactive),None,987978,
192.168.65.46,станок18469,Reservation (inactive),None,8767,
192.168.65.47,mh8-2127.nkmz.donetsk.ua,30.04.2020 11:42:45,DHCP,00e0189956d6,
192.168.65.48,mh8-3972.nkmz.donetsk.ua,12.06.2020 7:20:13,DHCP,00c1280159d3,
192.168.65.49,mh8-2525.nkmz.donetsk.ua,12.06.2020 6:22:28,DHCP,00e0187596b9,
192.168.65.50,mh8-3884.nkmz.donetsk.ua,12.06.2020 7:18:56,DHCP,00112f992029,
192.168.65.51,NKMZ-3640.nkmz.donetsk.ua,12.06.2020 12:02:30,DHCP,000ea688eac4,
192.168.65.52,nkmz-6564.nkmz.donetsk.ua,12.06.2020 6:14:26,DHCP,e0d55ebe17dc,
192.168.65.53,mh8-3249.nkmz.donetsk.ua,12.06.2020 7:00:41,DHCP,000c6e06f5d4,
192.168.65.54,mh8-3177.nkmz.donetsk.ua,11.06.2020 12:13:20,DHCP,000c6e06ee76,
192.168.65.55,MH8-2542.nkmz.donetsk.ua,12.06.2020 6:47:10,DHCP,00e0187596cd,
192.168.65.56,mh8-4538.nkmz.donetsk.ua,12.06.2020 6:40:50,DHCP,00155848e0f2,
192.168.65.57,MH8-5149.nkmz.donetsk.ua,12.06.2020 8:42:30,DHCP,00138f6694cf,
192.168.65.58,mh8-1940.nkmz.donetsk.ua,11.06.2020 10:03:27,DHCP,0002b361b046,
192.168.65.60,mh8-3447.nkmz.donetsk.ua,12.06.2020 5:58:04,DHCP,0002b34c9e63,
192.168.65.63,Mh8-2251.,12.06.2020 7:16:40,DHCP,00e01826ca3e,
192.168.65.65,mh8-5141,Reservation (inactive),None,067675454747,
